"gene_id","symbol","name","kegg"
"100043194","Sult2a2","sulfotransferase family 2A, dehydroepiandrosterone (DHEA)-preferring, member 2","NA"
"100043195","Gm4288","predicted gene 4288","NA"
"100043197","Trav12d-2","T cell receptor alpha variable 12D-2","NA"
"100043199","Gm4290","apoptosis inhibitor 5 pseudogene","NA"
"100043200","Olfr819","olfactory receptor 819","NA"
"100043201","Gm4291","glyceraldehyde-3-phosphate dehydrogenase pseudogene","NA"
"100043202","Trav3d-3","T cell receptor alpha variable 3D-3","NA"
"100043203","Gm10310","predicted pseudogene 10310","NA"
"100043204","Trav14n-1","T cell receptor alpha variable 14N-1","NA"
"100043205","Gm13815","predicted gene 13815","NA"
"100043206","Gm4292","predicted gene 4292","NA"
"100043207","Amy2a1","amylase 2a1","NA"
"100043208","Gm4293","predicted gene 4293","NA"
"100043209","Gm4294","ribosomal protein L15 pseudogene","NA"
"100043210","Gm4295","predicted gene 4295","NA"
"100043211","Gm4296","predicted gene 4296","NA"
"100043213","5330434G04Rik","RIKEN cDNA 5330434G04 gene","NA"
"100043214","Trav14d-2","T cell receptor alpha variable 14D-2","NA"
"100043215","Rpl36-ps3","ribosomal protein L36, pseudogene 3","NA"
"100043216","Gm4297","predicted gene 4297","NA"
"100043217","Gm10237","predicted gene 10237","NA"
"100043218","Trav12n-1","T cell receptor alpha variable 12N-1","NA"
"100043219","Gm13975","ribosomal protein L7A pseudogene","NA"
"100043220","Gm4298","predicted gene 4298","NA"
"100043222","Gm4300","predicted gene 4300","NA"
"100043224","Gm4301","predicted gene 4301","NA"
"100043225","Gm16378","eukaryotic translation initiation factor 1 pseudogene","NA"
"100043227","Gm4302","predicted gene 4302","NA"
"100043228","Gm15235","predicted gene 15235","NA"
"100043229","Gm10046","predicted gene 10046","NA"
"100043231","Gm4303","predicted gene 4303","NA"
"100043232","3110099E03Rik","RIKEN cDNA 3110099E03 gene","NA"
"100043233","Gm4304","predicted gene 4304","NA"
"100043235","Gm4305","predicted gene 4305","NA"
"100043236","Gm13977","predicted gene 13977","NA"
"100043237","Gm4306","predicted gene 4306","NA"
"100043239","Gm4307","predicted gene 4307","NA"
"100043240","Gm15583","predicted gene 15583","NA"
"100043242","Gm4308","THO complex 4 pseudogene","NA"
"100043243","Gm4309","predicted gene 4309","NA"
"100043244","Gm4310","THO complex 4 pseudogene","NA"
"100043245","Gm4311","predicted gene 4311","NA"
"100043247","Gm4312","predicted gene 4312","NA"
"100043248","Gm4313","predicted gene 4313","NA"
"100043249","Gm4314","predicted gene 4314","NA"
"100043250","Gm4315","predicted gene 4315","NA"
"100043251","Gm4316","predicted gene 4316","NA"
"100043252","Gm4317","predicted gene 4317","NA"
"100043253","Gm4318","predicted gene 4318","NA"
"100043254","Nps","neuropeptide S","NA"
"100043255","Gm4319","predicted gene 4319","NA"
"100043256","Gm9847","suppressor of cytokine signaling 2 pseudogene","NA"
"100043257","Gm15453","predicted gene 15453","NA"
"100043258","Gm4320","predicted gene 4320","NA"
"100043259","Gm13793","predicted gene 13793","NA"
"100043260","Gm4321","ribosomal protein S19 pseudogene","NA"
"100043261","Gm4322","predicted gene 4322","NA"
"100043262","Gm4323","predicted gene 4323","NA"
"100043263","Gm14880","predicted gene 14880","NA"
"100043264","Gm4324","predicted gene 4324","NA"
"100043265","Gm4325","frataxin pseudogene","NA"
"100043266","Gm10121","predicted gene 10121","NA"
"100043267","Gm4326","predicted gene 4326","NA"
"100043269","Rps19-ps1","ribosomal protein S19, pseudogene 1","NA"
"100043270","Trav12n-2","T cell receptor alpha variable 12N-2","NA"
"100043271","Gm4328","predicted gene 4328","NA"
"100043272","5430417L22Rik","RIKEN cDNA 5430417L22 gene","NA"
"100043273","Gm4329","predicted gene 4329","NA"
"100043274","Trav9n-3","T cell receptor alpha variable 9N-3","NA"
"100043275","Gm4330","predicted gene 4330","NA"
"100043276","Gm4331","predicted gene 4331","NA"
"100043277","6430590A10Rik","RIKEN cDNA 6430590A10 gene","NA"
"100043278","Gm4332","ribosomal protein S20 pseudogene","NA"
"100043279","Gm4333","ribosomal protein pseudogene","NA"
"100043280","Gm4334","60S ribosomal protein L36 pseudogene","NA"
"100043282","Trav3n-3","T cell receptor alpha variable 3N-3","NA"
"100043283","Gm4335","glyceraldehyde-3-phosphate dehydrogenase pseudogene","NA"
"100043285","Gm4336","predicted gene 4336","NA"
"100043286","Gm4337","predicted gene 4337","NA"
"100043289","Gm15575","predicted gene 15575","NA"
"100043290","Gm4338","predicted gene 4338","NA"
"100043291","Gm4339","predicted gene 4339","NA"
"100043292","Gm4340","predicted gene 4340","03013; 03015; 03040"
"100043294","Gm4341","predicted gene 4341","NA"
"100043295","Gm15500","ribosomal protein L5 pseudogene","NA"
"100043296","Gm4342","predicted gene 4342","NA"
"100043297","Gm4343","predicted gene 4343","NA"
"100043298","Gm4344","predicted gene 4344","NA"
"100043299","Gm10054","predicted gene 10054","NA"
"100043300","Gm4345","predicted gene 4345","NA"
"100043301","Gm4346","predicted gene 4346","NA"
"100043302","Gm4347","predicted gene 4347","NA"
"100043303","Gm4348","ribosomal protein pseudogene","NA"
"100043304","Amd-ps3","S-adenosylmethionine decarboxylase, pseudogene 3","NA"
"100043305","Gm4349","SET domain, bifurcated 1 pseudogene","NA"
"100043306","Gm4350","oogenesin 3 pseudogene","NA"
"100043308","Trav14n-3","T cell receptor alpha variable 14N-3","NA"
"100043309","4732414G09Rik","RIKEN cDNA 4732414G09 gene","NA"
"100043310","Gm4351","predicted gene 4351","NA"
"100043311","Gm4352","predicted gene 4352","NA"
"100043312","Hmgb1-ps5","high mobility group box 1, pseudogene 5","NA"
"100043313","Gm4353","nucleoporin 35 pseudogene","NA"
"100043314","Tigit","T cell immunoreceptor with Ig and ITIM domains","NA"
"100043315","LOC100043315","uncharacterized LOC100043315","NA"
"100043316","Gm4354","predicted gene 4354","NA"
"100043317","Gm4355","predicted gene 4355","NA"
"100043318","Gm4356","guanine nucleotide binding protein (G protein), gamma 5 pseudogene","04062"
"100043319","Gm4357","predicted gene 4357","NA"
"100043320","Gm4358","predicted gene 4358","NA"
"100043321","Gm4359","predicted gene 4359","NA"
"100043322","Trav12-2","T cell receptor alpha variable 12-2","NA"
"100043323","Gm4360","predicted gene 4360","NA"
"100043324","Gm10480","predicted gene 10480","NA"
"100043325","Gm4361","predicted gene 4361","NA"
"100043326","Gm4362","predicted gene 4362","NA"
"100043327","Gm4363","predicted gene 4363","NA"
"100043328","Gm4364","predicted gene 4364","NA"
"100043329","Gm4365","predicted gene 4365","NA"
"100043330","Gm4366","eukaryotic translation elongation factor 1 gamma pseudogene","NA"
"100043331","Gm4367","predicted gene 4367","NA"
"100043332","D730048J04Rik","RIKEN cDNA D730048J04 gene","NA"
"100043333","Gm4369","predicted gene 4369","NA"
"100043334","Gm4370","predicted gene 4370","NA"
"100043335","Gm4371","eukaryotic translation initiation factor 3, subunit I pseudogene","NA"
"100043336","Gm4372","predicted gene 4372","NA"
"100043337","Gm4373","glyceraldehyde-3-phosphate dehydrogenase pseudogene","NA"
"100043338","Gm4374","predicted gene 4374","NA"
"100043339","Gm4375","predicted gene 4375","NA"
"100043340","Gm4376","predicted gene 4376","NA"
"100043341","Rpl35a-ps3","ribosomal protein L35A, pseudogene 3","NA"
"100043342","Gm13134","predicted gene 13134","NA"
"100043343","Gm4377","predicted gene 4377","NA"
"100043345","Gm4378","predicted gene 4378","NA"
"100043346","Rpl10-ps3","ribosomal protein L20, pseudogene 3","NA"
"100043348","Gm10045","predicted pseudogene 10045","NA"
"100043349","Gm13882","glyceraldehyde-3-phosphate dehydrogenase pseudogene","NA"
"100043350","Gm4379","predicted gene 4379","NA"
"100043351","Gm4380","predicted gene 4380","NA"
"100043352","Gm4381","predicted gene 4381","NA"
"100043353","Gm4382","predicted gene 4382","NA"
"100043354","Gm4383","high mobility group box 2 pseudogene","NA"
"100043355","Gm4384","predicted gene 4384","NA"
"100043356","Gm4385","predicted gene 4385","NA"
"100043358","Gm4386","predicted gene 4386","NA"
"100043359","Gm4387","predicted gene 4387","NA"
"100043360","Gm4388","predicted gene 4388","NA"
"100043361","Gm4389","predicted gene 4389","NA"
"100043362","Gm4390","predicted gene 4390","NA"
"100043363","Gm4391","predicted gene 4391","NA"
"100043364","Gm4392","predicted gene 4392","NA"
"100043365","Gm4393","predicted gene 4393","NA"
"100043366","Gm4394","predicted gene 4394","NA"
"100043367","Gm4395","predicted gene 4395","NA"
"100043368","Gm10361","predicted gene 10361","NA"
"100043369","Gm4396","predicted gene 4396","NA"
"100043370","Gm4397","predicted gene 4397","NA"
"100043373","Gm4398","glyceraldehyde-3-phosphate dehydrogenase pseudogene","NA"
"100043375","Gm14004","predicted gene 14004","NA"
"100043376","Gm4399","predicted gene 4399","NA"
"100043377","Gm16476","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2 pseudogene","NA"
"100043378","Gm4400","predicted gene 4400","NA"
"100043379","Gm4401","predicted gene 4401","NA"
"100043380","Gm4402","predicted gene 4402","NA"
"100043381","Gm14308","predicted gene 14308","NA"
"100043382","Gm4403","predicted gene 4403","NA"
"100043383","Gm4404","predicted gene 4404","NA"
"100043385","Gm16494","predicted gene 16494","NA"
"100043386","Gm4405","glyceraldehyde-3-phosphate dehydrogenase pseudogene","NA"
"100043387","100043387","predicted gene, 100043387","NA"
"100043388","Gm4406","predicted gene 4406","NA"
"100043389","Gm4407","predicted gene 4407","NA"
"100043390","Gm4408","predicted gene 4408","NA"
"100043391","Rpl10-ps1","ribosomal protein L20, pseudogene 1","NA"
"100043392","Gm4409","predicted gene 4409","NA"
"100043393","Gm4410","ornithine aminotransferase pseudogene","NA"
"100043394","Gm13954","predicted gene 13954","NA"
"100043395","Gm4411","predicted gene 4411","NA"
"100043397","Gm4412","predicted gene 4412","NA"
"100043398","Gm12767","predicted gene 12767","NA"
"100043399","Gm4413","predicted gene 4413","NA"
"100043400","Gm4414","ribosomal protein L32 pseudogene","NA"
"100043401","Gm12772","predicted gene 12772","NA"
"100043402","Gm4415","predicted gene 4415","NA"
"100043403","Gm14410","predicted gene 14410","NA"
"100043404","Gm4416","predicted gene 4416","NA"
"100043405","Gm4417","predicted gene 4417","NA"
"100043406","Gm4418","predicted gene 4418","NA"
"100043407","Gm4419","predicted gene 4419","NA"
"100043408","Gm4420","predicted gene 4420","NA"
"100043409","Gm4421","predicted gene 4421","NA"
"100043410","Gm12778","predicted gene 12778","NA"
"100043411","Gm4422","predicted gene 4422","NA"
"100043413","Gm4423","predicted gene 4423","NA"
"100043415","Gm4424","predicted gene 4424","NA"
"100043416","Gm4425","predicted gene 4425","NA"
"100043419","Gm4426","predicted gene 4426","NA"
"100043420","Gm4427","predicted gene 4427","NA"
"100043423","Rpl35a-ps4","ribosomal protein 35A, pseudogene 4","NA"
"100043424","Gm14005","predicted gene 14005","NA"
"100043426","Gm4428","predicted gene 4428","NA"
"100043427","Gm13932","high mobility group box 2 pseudogene","NA"
"100043429","Gm12335","SMT3 suppressor of mif two 3 homolog 2 pseudogene","NA"
"100043430","Gm4429","predicted gene 4429","NA"
"100043431","Gm4430","predicted gene 4430","NA"
"100043432","Gm4431","predicted gene 4431","NA"
"100043434","Gm4432","predicted gene 4432","NA"
"100043435","Gm4433","predicted gene 4433","NA"
"100043436","Gm4434","predicted gene 4434","NA"
"100043438","Gm4435","predicted gene 4435","NA"
"100043439","Gm4436","predicted gene 4436","NA"
"100043440","Gm4437","predicted gene 4437","NA"
"100043441","Gm4438","predicted gene 4438","NA"
"100043442","Gm4439","predicted gene 4439","NA"
"100043443","Gm4440","predicted gene 4440","NA"
"100043445","Gm4441","predicted gene 4441","NA"
"100043446","Gm4442","predicted gene 4442","NA"
"100043447","Gm12337","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit c (subunit 9), isoform 1 pseudogene","NA"
"100043448","Gm4443","predicted gene 4443","NA"
"100043449","Gm4444","predicted gene 4444","NA"
"100043450","AA387883","expressed sequence AA387883","NA"
"100043451","Gm4445","predicted gene 4445","NA"
"100043452","Gm4446","predicted gene 4446","NA"
"100043453","Gm4447","predicted gene 4447","NA"
"100043454","Gm4448","predicted gene 4448","NA"
"100043456","Gm10681","predicted gene 10681","NA"
"100043457","Gm4449","predicted gene 4449","NA"
"100043459","Gm10241","SMT3 suppressor of mif two 3 homolog 2 pseudogene","03013"
"100043461","Gm4450","predicted gene 4450","NA"
"100043462","Nutf2-ps1","nuclear transport factor 2, pseudogene 1","NA"
"100043463","Gm14283","predicted gene 14283","NA"
"100043464","Gm4451","predicted gene 4451","NA"
"100043465","Gm4452","predicted gene 4452","NA"
"100043466","Gm4453","predicted gene 4453","NA"
"100043467","Gm4454","predicted gene 4454","NA"
"100043468","Zfp955b","zinc finger protein 955B","NA"
"100043469","Gm4456","predicted gene 4456","NA"
"100043470","Gm4457","predicted gene 4457","NA"
"100043471","Gm4458","predicted gene 4458","NA"
"100043472","Gm4459","NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1 pseudogene","00190; 01100; 05010; 05012; 05016"
"100043473","Gm4460","predicted gene 4460","NA"
"100043474","Gm4461","predicted gene 4461","04740"
"100043475","Gm4462","eukaryotic translation elongation factor 1 gamma pseudogene","NA"
"100043476","Gm4463","family with sequence similarity 33, member A pseudogene","NA"
"100043477","Gm4464","predicted gene 4464","NA"
"100043478","Gm4465","predicted gene 4465","NA"
"100043479","Gm4466","predicted gene 4466","NA"
"100043480","Gm4467","60S ribosomal protein pseudogene","NA"
"100043481","Gm4468","predicted gene 4468","NA"
"100043482","Gm4469","predicted gene 4469","NA"
"100043483","Rpl36-ps2","ribosomal protein L36, pseudogene 2","NA"
"100043484","Gm4470","predicted gene 4470","NA"
"100043485","Gm4471","predicted gene 4471","NA"
"100043486","Gm4472","voltage-dependent anion-selective channel protein 2-like","NA"
"100043488","Gm4473","predicted gene 4473","NA"
"100043489","1300002E11Rik","RIKEN cDNA 1300002E11 gene","NA"
"100043490","Gm10355","RAN guanine nucleotide release factor pseudogene","NA"
"100043491","Gm4474","predicted gene 4474","NA"
"100043492","Gm14054","predicted gene 14054","NA"
"100043493","Alms1-ps1","Alstrom syndrome 1, pseudogene 1","NA"
"100043494","Gm4476","predicted gene 4476","NA"
"100043495","Gm10155","ribosomal protein L21 pseudogene","NA"
"100043497","Gm4477","predicted gene 4477","NA"
"100043498","Gm4478","ribosomal protein L21 pseudogene","NA"
"100043499","Gm4479","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit c (subunit 9), isoform 1 pseudogene","NA"
"100043500","Gm4480","predicted gene 4480","NA"
"100043501","Gm4481","predicted gene 4481","NA"
"100043502","Gm4482","uridine-cytidine kinase 1 pseudogene","NA"
"100043503","Gm4483","predicted gene 4483","NA"
"100043504","Gm4484","predicted gene 4484","NA"
"100043505","Gm4485","predicted gene 4485","NA"
"100043506","Gm11191","predicted gene 11191","NA"
"100043507","Gm15776","predicted gene 15776","04062"
"100043508","Gm9769","predicted pseudogene 9769","NA"
"100043509","Gm4486","lactate dehydrogenase A pseudogene","NA"
"100043510","Gm4487","predicted gene 4487","NA"
"100043511","Gm4488","predicted gene 4488","NA"
"100043512","Vmn2r-ps32","vomeronasal 2, receptor, pseudogene 32","NA"
"100043513","Gm4489","predicted gene 4489","NA"
"100043514","Gm4490","ribosomal protein L36 pseudogene","NA"
"100043515","Gm4491","predicted gene 4491","NA"
"100043516","Gm4492","predicted gene 4492","NA"
"100043517","Gm4493","predicted gene 4493","NA"
"100043519","Gm4494","predicted gene 4494","NA"
"100043520","Gm4495","predicted gene 4495","NA"
"100043521","Gm4496","predicted gene 4496","NA"
"100043522","Gm4497","predicted gene 4497","NA"
"100043523","Gm4498","predicted gene 4498","NA"
"100043524","Gm4499","predicted gene 4499","NA"
"100043525","Gm12571","U6 small nuclear RNA associated LSM6 pseudogene","NA"
"100043526","Gm4500","predicted gene 4500","NA"
"100043527","Gm10443","40S ribosomal protein S28 pseudogene","NA"
"100043528","Gm4501","predicted gene 4501","NA"
"100043529","Gm4502","predicted gene 4502","NA"
"100043530","Gm4503","predicted gene 4503","NA"
"100043531","Gm4504","predicted gene 4504","NA"
"100043533","Gm4505","predicted gene 4505","NA"
"100043534","Gm11686","predicted gene 11686","NA"
"100043536","Vmn1r100","vomeronasal 1 receptor 100","NA"
"100043537","Gm4506","predicted gene 4506","NA"
"100043538","Gm16520","predicted gene, 16520","NA"
"100043539","Gm4507","predicted gene 4507","NA"
"100043540","Gm4508","predicted gene 4508","NA"
"100043541","B630019A10Rik","RIKEN cDNA B630019A10 gene","NA"
"100043542","Gm4509","predicted gene 4509","NA"
"100043546","Gm15542","DnaJ (Hsp40) homolog, subfamily A, member 1 pseudogene","NA"
"100043547","Gm4510","predicted gene 4510","NA"
"100043548","Gm4511","predicted gene 4511","NA"
"100043549","Gm4512","zinc finger, BED domain containing 4 pseudogene","NA"
"100043550","Gm4513","predicted gene 4513","NA"
"100043553","Gm4514","predicted gene 4514","NA"
"100043554","Gm4515","predicted gene 4515","NA"
"100043557","Gm4516","predicted gene 4516","NA"
"100043560","Gm4518","glyceraldehyde-3-phosphate dehydrogenase pseudogene","NA"
"100043563","Gm4520","predicted gene 4520","NA"
"100043564","Gm4521","BMP2 inducible kinase pseudogene","NA"
"100043565","Gm4522","predicted gene 4522","NA"
"100043566","Gm10668","predicted gene 10668","NA"
"100043567","Gm4523","predicted gene 4523","NA"
"100043569","Vmn1r112","vomeronasal 1 receptor 112","NA"
"100043570","Gm11196","predicted gene 11196","NA"
"100043571","Gm4524","predicted gene 4524","NA"
"100043572","Gm4525","ribosomal protein S27 pseudogene","NA"
"100043574","Gm4526","predicted gene 4526","NA"
"100043575","Gm4527","predicted gene 4527","NA"
"100043576","Gm4528","predicted gene 4528","NA"
"100043577","Gm4529","glyceraldehyde-3-phosphate dehydrogenase pseudogene","NA"
"100043578","Gm4530","predicted gene 4530","NA"
"100043579","Gm4531","heat shock protein 90 alpha (cytosolic), class B member 1 pseudogene","NA"
"100043580","Gm4532","predicted gene 4532","NA"
"100043581","Gm4533","predicted gene 4533","NA"
"100043582","AU016765","expressed sequence AU016765","NA"
"100043583","Gm4534","predicted gene 4534","NA"
"100043585","Gm4535","RAN guanine nucleotide release factor pseudogene","NA"
"100043588","Gm4536","predicted gene 4536","NA"
"100043589","Gm10586","predicted gene 10586","NA"
"100043590","Smt3h2-ps2","SMT3 suppressor of mif two 3 homolog 2, pseudogene 2 (S. cerevisiae)","NA"
"100043591","Gm4537","predicted gene 4537","NA"
"100043592","Gm4538","predicted gene 4538","NA"
"100043593","Gm4539","predicted gene 4539","NA"
"100043594","Gm4540","predicted gene 4540","NA"
"100043595","Gm4541","NLR family, pyrin domain containing 4E pseudogene","NA"
"100043596","Vmn1r130","vomeronasal 1 receptor 130","NA"
"100043597","Srcap","Snf2-related CREBBP activator protein","NA"
"100043599","Gm4543","predicted gene 4543","NA"
"100043600","Gm4544","predicted gene 4544","NA"
"100043602","Gm4545","predicted gene 4545","NA"
"100043604","Vmn1r132","vomeronasal 1 receptor 132","NA"
"100043605","Gm4546","predicted gene 4546","NA"
"100043606","4930555J06Rik","RIKEN cDNA 4930555J06 gene","NA"
"100043607","Gm4548","predicted gene 4548","NA"
"100043608","Gm4549","predicted gene 4549","NA"
"100043609","Gm14207","predicted gene 14207","NA"
"100043612","Gm4550","predicted gene 4550","NA"
"100043614","Vmn1r137","vomeronasal 1 receptor 137","NA"
"100043616","Gm4552","predicted gene 4552","NA"
"100043617","Gm4553","predicted gene 4553","NA"
"100043618","Gm10120","small nuclear ribonucleoprotein D2 pseudogene","NA"
"100043621","Gm4554","predicted gene 4554","NA"
"100043622","Gm14383","predicted gene 14383","NA"
"100043623","Gm4555","predicted gene 4555","NA"
"100043624","Gm4556","predicted gene 4556","NA"
"100043625","Gm4557","predicted gene 4557","NA"
"100043626","Gm4558","predicted gene 4558","NA"
"100043627","Gm4559","predicted gene 4559","NA"
"100043629","Gm10013","predicted gene 10013","NA"
"100043630","Gm4561","predicted gene 4561","NA"
"100043632","Gm4562","predicted gene 4562","NA"
"100043633","Gm4563","predicted gene 4563","NA"
"100043634","Gm4564","predicted gene 4564","NA"
"100043635","Gm13997","predicted gene 13997","NA"
"100043636","AI662270","expressed sequence AI662270","NA"
"100043638","Gm4565","predicted gene 4565","NA"
"100043641","Gm12502","predicted gene 12502","NA"
"100043643","Gm15503","predicted gene 15503","NA"
"100043644","Gm4566","ubiquitin specific peptidase 16 pseudogene","NA"
"100043645","Gm4567","predicted gene 4567","NA"
"100043646","Rpl21-ps12","ribosomal protein L21, pseudogene 12","NA"
"100043649","Gm4568","predicted gene 4568","NA"
"100043650","Gm4569","predicted gene 4569","NA"
"100043652","Gm14497","predicted gene 14497","NA"
"100043653","Gm4570","predicted gene 4570","NA"
"100043655","Gm4571","predicted gene 4571","NA"
"100043656","Gm4572","predicted gene 4572","NA"
"100043657","Gm4573","predicted gene 4573","NA"
"100043658","Gm4574","predicted gene 4574","NA"
"100043659","Gm4575","glyceraldehyde-3-phosphate dehydrogenase pseudogene","NA"
"100043660","Gm4576","predicted gene 4576","NA"
"100043663","Gm4577","predicted gene 4577","NA"
"100043665","Gm10662","predicted gene 10662","NA"
"100043666","Gm4578","predicted gene 4578","NA"
"100043667","Vmn1r165","vomeronasal 1 receptor 165","NA"
"100043668","Gm4580","predicted gene 4580","NA"
"100043670","Gm4581","predicted gene 4581","NA"
"100043672","Gm4582","ribosomal protein S18 pseudogene","NA"
"100043674","Gm9840","predicted gene 9840","NA"
"100043675","Gm10233","translocase of inner mitochondrial membrane 23 homolog pseudogene","NA"
"100043676","Gm4583","predicted gene 4583","NA"
"100043678","Gm4584","predicted gene 4584","NA"
"100043679","Gm4585","U1 small nuclear ribonucleoprotein 1C pseudogene","NA"
"100043680","Gm4586","predicted gene 4586","NA"
"100043681","Gm14176","ubiquitin-conjugating enzyme E2I pseudogene","NA"
"100043682","Gm10584","predicted gene 10584","NA"
"100043683","Gm4587","high mobility group box 1 pseudogene","NA"
"100043684","Amy2a4","amylase 2a4","00500; 01100; 04972; 04973"
"100043685","Gm4588","predicted gene 4588","NA"
"100043686","Amy2a3","amylase 2a3","NA"
"100043687","Gm4589","predicted gene 4589","NA"
"100043688","Amy2a2","amylase 2a2","NA"
"100043689","Gm11445","predicted gene 11445","NA"
"100043690","Gm4590","predicted gene 4590","NA"
"100043692","Gm15531","ribosomal protein S27 pseudogene","NA"
"100043693","Gm4591","predicted gene 4591","NA"
"100043694","Gm4592","predicted gene 4592","NA"
"100043695","Gm15483","predicted gene 15483","NA"
"100043696","Gm11450","predicted gene 11450","NA"
"100043697","Gm9959","predicted gene 9959","NA"
"100043698","Gm14003","predicted gene 14003","NA"
"100043699","Gm4593","predicted gene 4593","NA"
"100043700","Gm4594","predicted gene 4594","NA"
"100043701","Gm4595","predicted gene 4595","NA"
"100043702","Gm4596","ubiquitin-conjugating enzyme E2D 3 (UBC4/5 homolog, yeast) pseudogene","NA"
"100043703","Tpt1-ps3","tumor protein, translationally-controlled, pseudogene 3","NA"
"100043704","Gm4597","predicted gene 4597","NA"
"100043705","Gm9761","splicing factor, arginine/serine-rich pseudogene","NA"
"100043706","Gm4598","predicted gene 4598","NA"
"100043707","Gm4599","SET translocation pseudogene","NA"
"100043709","Gm4600","ribosomal protein L9 pseudogene","NA"
"100043710","Gm16502","ribosomal protein S19 pseudogene","NA"
"100043711","Gm4601","predicted gene 4601","NA"
"100043712","Gm9844","thymosin, beta 10 pseudogene","NA"
"100043714","Gm10774","polymerase (RNA) II (DNA directed) polypeptide L pseudogene","00230; 00240; 01100; 03020; 05016"
"100043716","Gm4602","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit g pseudogene","NA"
"100043717","Gm4603","predicted gene 4603","NA"
"100043718","Gm4604","predicted gene 4604","NA"
"100043719","Gm9770","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2 pseudogene","NA"
"100043720","Gm4605","predicted gene 4605","NA"
"100043721","Gm4606","predicted gene 4606","NA"
"100043722","Gm4607","predicted gene 4607","NA"
"100043723","Gm4608","predicted gene 4608","NA"
"100043724","Gm4609","glyceraldehyde-3-phosphate dehydrogenase pseudogene","NA"
"100043726","Gm4610","predicted gene 4610","NA"
"100043727","Gm4611","predicted gene 4611","NA"
"100043728","LOC100043728","uncharacterized LOC100043728","NA"
"100043729","Gm14010","predicted gene 14010","NA"
"100043730","Gm14008","predicted gene 14008","NA"
"100043731","Rpl27a-ps3","ribosomal protein L27A, pseudogene 3","NA"
"100043732","Gm4613","60S ribosomal protein L37a pseudogene","NA"
"100043734","Gm16409","ribosomal protein S6 pseudogene","NA"
"100043735","Gm14028","predicted gene 14028","NA"
"100043737","Gm4614","predicted gene 4614","NA"
"100043738","Gm4615","predicted gene 4615","NA"
"100043739","Gm4616","predicted gene 4616","NA"
"100043740","Gm4617","prothymosin alpha pseudogene","NA"
"100043741","Gm4618","predicted gene 4618","NA"
"100043742","Gm15403","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1 pseudogene","NA"
"100043743","Gm4619","predicted gene 4619","NA"
"100043744","Gm4620","predicted gene 4620","NA"
"100043745","Gm4621","predicted gene 4621","NA"
"100043746","Gm4622","predicted gene 4622","NA"
"100043747","Gm4623","predicted gene 4623","NA"
"100043748","Gm4624","predicted gene 4624","NA"
"100043750","Gm4625","predicted gene 4625","NA"
"100043751","Gm4626","predicted gene 4626","NA"
"100043752","Rps2-ps6","ribosomal protein S2, pseudogene 6","NA"
"100043753","Gm4627","predicted gene 4627","NA"
"100043754","Gm4628","predicted gene 4628","NA"
"100043755","Gm10132","predicted gene 10132","03010"
"100043756","Gm4629","predicted gene 4629","NA"
"100043757","Zfp831","zinc finger protein 831","NA"
"100043758","Gm4630","predicted gene 4630","NA"
"100043759","Gm14335","predicted gene 14335","NA"
"100043760","Gm14387","predicted gene 14387","NA"
"100043761","Gm14399","predicted gene 14399","NA"
"100043762","Gm14442","predicted gene 14442","NA"
"100043763","Gm14438","predicted gene 14438","NA"
"100043764","Gm4631","predicted gene 4631","NA"
"100043765","Gm4632","predicted gene 4632","NA"
"100043766","Gm14057","Ppp1r14c pseudogene","NA"
"100043767","Gm4633","predicted gene 4633","NA"
"100043768","Gm14049","high mobility group box 1 pseudogene","NA"
"100043769","Gm4634","predicted gene 4634","NA"
"100043770","Gm4635","predicted gene 4635","NA"
"100043771","Gm10651","predicted pseudogene 10651","NA"
"100043772","Gm4636","predicted gene 4636","NA"
"100043773","Gm4637","predicted gene 4637","NA"
"100043775","Gm4638","predicted gene 4638","NA"
"100043776","Gm4639","predicted gene 4639","NA"
"100043777","Gm4640","predicted gene 4640","NA"
"100043778","Gm4641","predicted gene 4641","NA"
"100043779","Gm4642","predicted gene 4642","NA"
"100043780","Gm10119","ribosomal protein S3A pseudogene","NA"
"100043781","Gm4643","predicted gene 4643","NA"
"100043782","Gm4644","ribosomal protein L32 pseudogene","NA"
"100043783","Gm4645","predicted gene 4645","NA"
"100043784","Gm4646","predicted gene 4646","NA"
"100043785","Gm14094","ribosomal protein L15 pseudogene","NA"
"100043786","Gm4647","predicted gene 4647","NA"
"100043787","Rpl36a-ps1","ribosomal protein L36A, pseudogene 1","NA"
"100043788","Gm14211","predicted gene 14211","NA"
"100043789","Gm4648","predicted gene 4648","NA"
"100043790","Gm4649","predicted gene 4649","NA"
"100043791","Gm4650","predicted gene 4650","NA"
"100043792","Gm14066","predicted gene 14066","NA"
"100043793","Gm4651","predicted gene 4651","NA"
"100043794","Gm4652","predicted gene 4652","NA"
"100043795","Gm4653","predicted gene 4653","NA"
"100043796","Gm10169","macrophage migration inhibitory factor pseudogene","NA"
