"gene_id","symbol","name","kegg"
"100362456","LOC100362456","rCG25068-like","NA"
"100362457","LOC100362457","hypothetical LOC100362457","NA"
"100362458","LOC100362458","rCG23949-like","NA"
"100362459","LOC100362459","hypothetical LOC100362459","NA"
"100362460","LOC100362460","hypothetical LOC100362460","NA"
"100362461","LOC100362461","hypothetical LOC100362461","NA"
"100362462","LOC100362462","hypothetical LOC100362462","NA"
"100362463","LOC100362463","hypothetical LOC100362463","NA"
"100362464","LOC100362464","cold shock domain containing E1, RNA binding-like","NA"
"100362466","LOC100362466","rCG50929-like","NA"
"100362467","LOC100362467","HCLS1 associated X-1-like","NA"
"100362468","LOC100362468","ChaC, cation transport regulator-like 2","NA"
"100362469","LOC100362469","polycomb group RING finger protein 6-like","NA"
"100362470","LOC100362470","MKL/myocardin-like 2","NA"
"100362471","LOC100362471","hypothetical protein LOC100362471","NA"
"100362472","LOC100362472","STAM binding protein-like","NA"
"100362473","LOC100362473","transcription initiation factor IIA subunit 2-like","NA"
"100362474","LOC100362474","zinc finger protein 197-like","NA"
"100362475","LOC100362475","zinc finger protein 706","NA"
"100362476","LOC100362476","MHC class II I-A-alpha-like","NA"
"100362477","LOC100362477","rCG43168-like","NA"
"100362478","LOC100362478","ribosomal protein L13a-like","NA"
"100362479","LOC100362479","ribosomal protein L15-like","NA"
"100362480","LOC100362480","viral oncogene yes homolog","NA"
"100362481","LOC100362481","vomeronasal 1 receptor, M3-like","NA"
"100362483","LOC100362483","H2-GS14-2 antigen","NA"
"100362484","LOC100362484","suppression of tumorigenicity 13-like","NA"
"100362485","LOC100362485","NHP2 ribonucleoprotein homolog","NA"
"100362486","LOC100362486","small nuclear ribonucleoprotein D3","NA"
"100362488","LOC100362488","hypothetical protein LOC100362488","NA"
"100362489","LOC100362489","tubulin cofactor A-like","NA"
"100362490","LOC100362490","mCG20085-like","NA"
"100362491","LOC100362491","40S ribosomal protein S21-like","NA"
"100362492","LOC100362492","DnaJ subfamily A member 2","NA"
"100362493","LOC100362493","nucleoplasmin 3-like","NA"
"100362494","LOC100362494","ribosomal protein L28-like","NA"
"100362495","LOC100362495","HAUS augmin-like complex, subunit 5","NA"
"100362496","LOC100362496","ribosomal protein L23-like","NA"
"100362497","LOC100362497","ribosomal protein S28-like","NA"
"100362498","LOC100362498","extracellular peptidase inhibitor-like","NA"
"100362499","LOC100362499","Ighg protein-like","NA"
"100362500","LOC100362500","poly(rC) binding protein 2","NA"
"100362501","LOC100362501","transmembrane protein 126A","NA"
"100362502","LOC100362502","hypothetical LOC100362502","NA"
"100362503","LOC100362503","olfactory receptor Olr996-like","NA"
"100362504","LOC100362504","up-regulated during skeletal muscle growth protein 5-like","NA"
"100362505","LOC100362505","translocase of outer mitochondrial membrane 7 homolog","NA"
"100362506","LOC100362506","tripartite motif family-like 2-like","NA"
"100362507","LOC100362507","hypothetical protein LOC100362507","NA"
"100362508","LOC100362508","cytochrome c, somatic-like","NA"
"100362509","LOC100362509","leucine-rich repeats and calponin homology (CH) domain containing 2","NA"
"100362510","LOC100362510","tubulin alpha 6-like","NA"
"100362511","LOC100362511","homeobox protein-like","NA"
"100362512","LOC100362512","establishment of cohesion 1 homolog 1-like","NA"
"100362513","LOC100362513","hypothetical protein LOC100362513","NA"
"100362514","LOC100362514","histone H3.3B-like","NA"
"100362515","LOC100362515","hypothetical LOC100362515","NA"
"100362516","LOC100362516","Obg-like ATPase 1","NA"
"100362517","LOC100362517","ATP synthase lipid-binding protein, mitochondrial-like","NA"
"100362518","LOC100362518","MKL/myocardin-like 2","NA"
"100362519","LOC100362519","thymosin, beta 10-like","NA"
"100362520","LOC100362520","60S ribosomal protein L4-like","NA"
"100362521","LOC100362521","hypothetical LOC100362521","NA"
"100362522","LOC100362522","hypothetical protein LOC100362522","NA"
"100362523","LOC100362523","hypothetical LOC100362523","NA"
"100362524","LOC100362524","mCG118054-like","NA"
"100362525","LOC100362525","rCG43168-like","NA"
"100362526","LOC100362526","chaperonin subunit 2 (beta)","NA"
"100362529","LOC100362529","hypothetical protein LOC100362529","NA"
"100362530","LOC100362530","prefoldin subunit 2-like","NA"
"100362531","LOC100362531","proteasome 26S ATPase subunit 2-like","NA"
"100362532","LOC100362532","Sumo1/sentrin/SMT3 specific peptidase 18-like","03013; 04310"
"100362533","LOC100362533","fatty acid binding protein 3, muscle and heart","NA"
"100362534","LOC100362534","K(lysine) acetyltransferase 2B-like","NA"
"100362535","LOC100362535","ubiquitin-conjugating enzyme E2E 1","NA"
"100362536","LOC100362536","hypothetical protein LOC100362536","NA"
"100362538","LOC100362538","rCG52781-like","NA"
"100362539","LOC100362539","chromobox homolog 3-like","NA"
"100362540","LOC100362540","hypothetical LOC100362540","NA"
"100362541","LOC100362541","39S ribosomal protein L23, mitochondrial-like","NA"
"100362542","LOC100362542","MAD homolog 2","NA"
"100362543","LOC100362543","Low affinity immunoglobulin gamma Fc region receptor III-like","NA"
"100362544","LOC100362544","dihydrouridine synthase 4-like","NA"
"100362545","LOC100362545","hypothetical protein LOC100362545","NA"
"100362546","LOC100362546","heparanase-like","NA"
"100362547","LOC100362547","adaptor protein complex AP-1, gamma 2 subunit","04142"
"100362548","LOC100362548","rCG52086-like","NA"
"100362549","LOC100362549","ribosomal protein L35a-like","NA"
"100362550","LOC100362550","ribosomal protein L21-like","NA"
"100362551","LOC100362551","ribosomal protein S28-like","NA"
"100362552","LOC100362552","rCG38954-like","NA"
"100362553","LOC100362553","paraneoplastic antigen Ma2 homolog","NA"
"100362554","LOC100362554","hypothetical protein LOC100362554","NA"
"100362555","LOC100362555","androgen down regulated in mouse prostate","NA"
"100362556","LOC100362556","ornithine decarboxylase-like","NA"
"100362557","LOC100362557","hCG1994130-like","NA"
"100362558","LOC100362558","vomeronasal 1 receptor, G16-like","NA"
"100362560","LOC100362560","40S ribosomal protein S21-like","NA"
"100362561","LOC100362561","ribosomal protein, large, P1-like","NA"
"100362562","LOC100362562","protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting, 4 (parvulin)-like","NA"
"100362563","LOC100362563","hypothetical LOC100362563","NA"
"100362564","LOC100362564","RNA polymerase II transcriptional coactivator-like","NA"
"100362565","LOC100362565","polycystic kidney disease 1 like 3-like","NA"
"100362566","LOC100362566","histone H3.3B-like","NA"
"100362567","LOC100362567","sialic acid binding Ig-like lectin 5-like","NA"
"100362568","LOC100362568","hypothetical LOC100362568","NA"
"100362569","LOC100362569","hypothetical LOC100362569","NA"
"100362570","LOC100362570","hypothetical protein LOC100362570","NA"
"100362571","LOC100362571","hypothetical LOC100362571","NA"
"100362572","LOC100362572","Mpv17 transgene, kidney disease mutant-like (predicted)-like","04146"
"100362573","LOC100362573","neural precursor cell expressed, developmentally down-regulated gene 4A-like","NA"
"100362575","LOC100362575","hypothetical protein LOC100362575","NA"
"100362576","LOC100362576","hypothetical LOC100362576","NA"
"100362577","LOC100362577","hypothetical LOC100362577","NA"
"100362578","LOC100362578","rCG38397-like","NA"
"100362579","LOC100362579","rCG41835-like","NA"
"100362580","LOC100362580","sperm associated antigen 11C-like","NA"
"100362581","LOC100362581","reproductive homeobox 1-like","NA"
"100362582","LOC100362582","c-myc binding protein-like","NA"
"100362583","LOC100362583","ribosomal protein L13a-like","NA"
"100362584","LOC100362584","cytochrome c, somatic-like","NA"
"100362585","LOC100362585","mCG2375-like","NA"
"100362586","LOC100362586","ribosomal protein L23-like","NA"
"100362587","LOC100362587","WEE1 tyrosine kinase-like","NA"
"100362588","LOC100362588","hypothetical protein LOC100362588","NA"
"100362589","LOC100362589","hypothetical protein LOC100362589","NA"
"100362591","LOC100362591","hypothetical protein LOC100362591","NA"
"100362592","LOC100362592","ferritin, light polypeptide-like","NA"
"100362593","LOC100362593","cytochrome c oxidase subunit I-like","NA"
"100362594","LOC100362594","reticulocalbin 1-like","NA"
"100362595","LOC100362595","hypothetical protein LOC100362595","NA"
"100362596","LOC100362596","UBX domain protein 2A-like","NA"
"100362597","LOC100362597","zinc finger CCCH type, antiviral 1","NA"
"100362598","LOC100362598","hypothetical protein LOC100362598","NA"
"100362599","LOC100362599","hypothetical LOC100362599","NA"
"100362600","LOC100362600","hypothetical protein LOC100362600","NA"
"100362601","LOC100362601","PBPC1BS-like","NA"
"100362602","Vom1r-ps75","vomeronasal 1 receptor pseudogene 75","NA"
"100362603","LOC100362603","nuclear factor, interleukin 3, regulated-like","NA"
"100362605","LOC100362605","NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 2","NA"
"100362606","LOC100362606","rCG35631-like","NA"
"100362607","LOC100362607","nidogen 2","NA"
"100362608","LOC100362608","peroxisomal 3,2-trans-enoyl-CoA isomerase-like","NA"
"100362609","LOC100362609","Eukaryotic translation initiation factor 4B-like","NA"
"100362610","LOC100362610","CG5323-like","NA"
"100362611","LOC100362611","Uncharacterized protein C8orf59 homolog","NA"
"100362612","LOC100362612","rCG35608-like","NA"
"100362614","LOC100362614","metalloproteinase inhibitor 1-like","NA"
"100362615","LOC100362615","signal recognition particle 72kDa-like","NA"
"100362616","LOC100362616","transcription factor MEL1","NA"
"100362617","LOC100362617","hCG2042717-like","NA"
"100362618","LOC100362618","hypothetical protein LOC100362618","NA"
"100362619","LOC100362619","hypothetical LOC100362619","NA"
"100362620","LOC100362620","CDC28 protein kinase regulatory subunit 2","NA"
"100362621","LOC100362621","hypothetical protein LOC100362621","NA"
"100362622","LOC100362622","sorting nexin 18-like","NA"
"100362623","LOC100362623","hypothetical protein LOC100362623","NA"
"100362624","LOC100362624","biliverdin reductase A-like","NA"
"100362625","LOC100362625","hypothetical protein LOC100362625","NA"
"100362626","LOC100362626","HIG1 domain family, member 1A","NA"
"100362627","LOC100362627","prostaglandin-E synthase 3","NA"
"100362628","LOC100362628","small nuclear ribonucleoprotein D1 polypeptide 16kDa-like","NA"
"100362629","LOC100362629","camello-like 4","NA"
"100362630","LOC100362630","calcium-independent phospholipase A2-like","NA"
"100362631","LOC100362631","PEST proteolytic signal containing nuclear protein-like","NA"
"100362632","LOC100362632","hypothetical protein LOC100362632","NA"
"100362634","LOC100362634","myeloid/lymphoid or mixed-lineage leukemia 2","NA"
"100362635","LOC100362635","RIKEN cDNA 5730577I03-like","NA"
"100362636","LOC100362636","mKIAA1191 protein-like","NA"
"100362637","LOC100362637","myelin-associated oligodendrocytic basic protein-like","NA"
"100362638","LOC100362638","olfactory receptor Olr1629-like","NA"
"100362639","LOC100362639","putative tubulin beta-1 chain-like","NA"
"100362640","LOC100362640","ribosomal protein S4, X-linked X-like","03010"
"100362641","LOC100362641","zinc finger protein 197-like","NA"
"100362642","LOC100362642","hypothetical protein LOC100362642","NA"
"100362643","LOC100362643","CDC28 protein kinase regulatory subunit 2","NA"
"100362644","LOC100362644","solute carrier family 2 (facilitated glucose transporter), member 7","NA"
"100362645","LOC100362645","Egam-1N-like","NA"
"100362646","LOC100362646","ornithine decarboxylase-like","NA"
"100362647","LOC100362647","cytochrome c oxidase subunit VIIb-like","NA"
"100362648","LOC100362648","anti-fluorescein antibody-like","NA"
"100362649","LOC100362649","hypothetical LOC100362649","NA"
"100362651","LOC100362651","ribosomal protein L36a-like","NA"
"100362653","LOC100362653","zona pellucida binding protein-like","NA"
"100362654","LOC100362654","hypothetical LOC100362654","NA"
"100362655","LOC100362655","beta-defensin 15-like","NA"
"100362656","LOC100362656","hypothetical LOC100362656","NA"
"100362658","LOC100362658","zinc finger protein 658-like","NA"
"100362659","LOC100362659","hypothetical LOC100362659","NA"
"100362661","LOC100362661","hypothetical LOC100362661","NA"
"100362663","LOC100362663","ribosomal protein S26-like","NA"
"100362664","LOC100362664","ring-box 1-like","NA"
"100362665","LOC100362665","hypothetical LOC100362665","NA"
"100362666","LOC100362666","rCG23520-like","NA"
"100362667","LOC100362667","RIKEN cDNA 2310037I24-like","NA"
"100362668","LOC100362668","COBW domain containing 1","NA"
"100362669","LOC100362669","ribosomal protein S14-like","NA"
"100362670","LOC100362670","TDPOZ-T2-like","NA"
"100362671","LOC100362671","hypothetical protein LOC100362671","NA"
"100362672","LOC100362672","oral-facial-digital syndrome 1 gene homolog","NA"
"100362673","LOC100362673","hypothetical protein LOC100362673","NA"
"100362674","LOC100362674","phytoceramidase, alkaline-like","NA"
"100362675","LOC100362675","glutaredoxin-1-like","NA"
"100362676","LOC100362676","kelch-like 33","NA"
"100362677","LOC100362677","selenoprotein K pseudogene","NA"
"100362678","LOC100362678","enhancer of polycomb homolog 1","NA"
"100362679","LOC100362679","eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)-like","NA"
"100362680","LOC100362680","IGF-like family member 3-like","NA"
"100362681","LOC100362681","rCG24613-like","NA"
"100362682","LOC100362682","enhancer of rudimentary homolog","NA"
"100362683","LOC100362683","protein phosphatase 3, regulatory subunit B, alpha-like","NA"
"100362684","LOC100362684","ribosomal protein S20-like","NA"
"100362685","LOC100362685","up-regulated during skeletal muscle growth protein 5-like","NA"
"100362686","LOC100362686","hemoglobin, theta T1","NA"
"100362687","LOC100362687","mCG1025538-like","NA"
"100362689","LOC100362689","keratin 8-like","NA"
"100362690","LOC100362690","rCG64164-like","NA"
"100362691","LOC100362691","hypothetical protein LOC100362691","NA"
"100362692","LOC100362692","hypothetical protein LOC100362692","NA"
"100362693","LOC100362693","40S ribosomal protein S21-like","NA"
"100362694","LOC100362694","tripartite motif-containing 60","NA"
"100362695","LOC100362695","beta-defensin 12-like","NA"
"100362696","LOC100362696","rCG36469-like","NA"
"100362697","LOC100362697","mCG17902-like","NA"
"100362698","LOC100362698","hypothetical protein LOC100362698","NA"
"100362699","LOC100362699","RIKEN cDNA 1700024C24-like","NA"
"100362700","LOC100362700","NOP17-like","NA"
"100362701","LOC100362701","rCG31968-like","NA"
"100362702","LOC100362702","multidrug resistance-associated protein 1-like","NA"
"100362703","LOC100362703","heterogeneous nuclear ribonucleoprotein A1-like","NA"
"100362704","LOC100362704","rCG53651-like","NA"
"100362705","LOC100362705","Spetex-2G protein-like","NA"
"100362706","LOC100362706","rCG41835-like","NA"
"100362707","LOC100362707","ubiquinol-cytochrome c reductase hinge protein-like","NA"
"100362708","LOC100362708","glutaredoxin 1 pseudogene","NA"
"100362709","LOC100362709","proteasome activator complex subunit 2-like","03050; 04612"
"100362710","LOC100362710","T-cell lymphoma invasion and metastasis 2","04062; 04810"
"100362711","LOC100362711","proteasome (prosome, macropain) activator subunit 3 pseudogene","NA"
"100362712","LOC100362712","histone-lysine N-methyltransferase SUV420H2-like","NA"
"100362713","LOC100362713","hypothetical LOC100362713","NA"
"100362714","LOC100362714","forkhead box H1-like","NA"
"100362715","LOC100362715","NAD-specific glutamate dehydrogenase-like","NA"
"100362716","LOC100362716","rCG29402-like","NA"
"100362717","LOC100362717","hypothetical protein LOC100362717","NA"
"100362718","LOC100362718","ribosomal protein S29-like","NA"
"100362719","LOC100362719","eukaryotic translation initiation factor 1-like","NA"
"100362720","LOC100362720","vacuolar H+ ATPase G1-like","NA"
"100362721","LOC100362721","60S ribosomal protein L29-like","NA"
"100362722","LOC100362722","kelch repeat and BTB (POZ) domain containing 8-like","NA"
"100362723","LOC100362723","hypothetical protein LOC100362723","NA"
"100362724","LOC100362724","hypothetical protein LOC100362724","NA"
"100362725","LOC100362725","cyclin-dependent kinase-like 5","NA"
"100362726","LOC100362726","prohibitin 2-like","NA"
"100362727","LOC100362727","ubiquitin carboxyl-terminal hydrolase CYLD","NA"
"100362728","LOC100362728","sperm motility kinase 2B-like","NA"
"100362729","LOC100362729","gene model 580","NA"
"100362730","LOC100362730","ribosomal protein L23-like","NA"
"100362731","LOC100362731","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase-like","NA"
"100362732","LOC100362732","karyopherin (importin) alpha 2","NA"
"100362733","LOC100362733","rCG32755-like","NA"
"100362735","LOC100362735","eukaryotic translation initiation factor 1-like","NA"
"100362736","LOC100362736","glutaredoxin 1 pseudogene","NA"
"100362737","LOC100362737","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit c (subunit 9), isoform 3","NA"
"100362738","LOC100362738","M2 pyruvate kinase-like","NA"
"100362739","LOC100362739","peptidylprolyl isomerase H","NA"
"100362741","LOC100362741","double homeobox, 1-like","NA"
"100362742","LOC100362742","heterogeneous nuclear ribonucleoprotein H1","NA"
"100362743","LOC100362743","Cytidine monophosphate (UMP-CMP) kinase 1-like","NA"
"100362744","LOC100362744","thymosin, beta 10-like","NA"
"100362745","LOC100362745","zinc finger protein 101-like","NA"
"100362746","LOC100362746","NADH dehydrogenase (ubiquinone) 1 beta subcomplex 4","NA"
"100362747","LOC100362747","multidrug resistance-associated protein 1-like","NA"
"100362748","LOC100362748","hCG1647286-like","NA"
"100362749","LOC100362749","ZnT63C-like","NA"
"100362750","LOC100362750","hypothetical protein LOC100362750","NA"
"100362751","LOC100362751","ribosomal protein P2-like","NA"
"100362752","LOC100362752","Spetex-2G protein-like","NA"
"100362753","LOC100362753","rCG61173-like","NA"
"100362754","LOC100362754","rCG23520-like","NA"
"100362755","LOC100362755","Small nuclear ribonucleoprotein-associated protein B-like","NA"
"100362756","LOC100362756","mitochondrial ribosomal protein L46","NA"
"100362757","LOC100362757","DCN1-like protein 3-like","NA"
"100362758","LOC100362758","vomeronasal 1 receptor, J2-like","NA"
"100362759","LOC100362759","ribosomal protein S19-like","NA"
"100362761","LOC100362761","ribosomal protein L23-like","NA"
"100362762","LOC100362762","20-alpha-hydroxysteroid dehydrogenase-like","NA"
"100362763","LOC100362763","hypothetical protein LOC100362763","NA"
"100362764","LOC100362764","DEAD (Asp-Glu-Ala-Asp) box polypeptide 55","NA"
"100362765","LOC100362765","rCG50506-like","NA"
"100362766","LOC100362766","hypothetical protein LOC100362766","NA"
"100362767","LOC100362767","heterogeneous nuclear ribonucleoprotein A1-like","NA"
"100362768","LOC100362768","kelch repeat and BTB (POZ) domain containing 8-like","NA"
"100362769","LOC100362769","hypothetical protein LOC100362769","NA"
"100362770","LOC100362770","zinc finger, DHHC domain containing 16","NA"
"100362771","LOC100362771","Sperm motility kinase Y-like","NA"
"100362772","LOC100362772","ribosomal protein S12-like","NA"
"100362773","LOC100362773","guanine nucleotide binding protein (G protein), beta polypeptide 2-like 1-like","NA"
"100362774","LOC100362774","rCG64303-like","NA"
"100362775","LOC100362775","small EDRK-rich factor 2","NA"
"100362777","LOC100362777","mortality factor 4 like 1","NA"
"100362778","LOC100362778","U1 small nuclear ribonucleoprotein 1C","NA"
"100362779","LOC100362779","ribosomal protein L21-like","NA"
"100362780","LOC100362780","sodium/potassium-transporting ATPase subunit beta-3-like","NA"
"100362782","LOC100362782","probable tRNA pseudouridine synthase 2-like","NA"
"100362783","LOC100362783","Uncharacterized protein C7orf61 homolog","NA"
"100362785","LOC100362785","ankyrin repeat and death domain containing 1A-like","NA"
"100362786","LOC100362786","family with sequence similarity 44, member B-like","NA"
"100362787","LOC100362787","60S ribosomal protein L29-like","NA"
"100362788","LOC100362788","mCG140163-like","NA"
"100362789","LOC100362789","zinc finger protein 160-like","NA"
"100362791","LOC100362791","double homeobox, 1-like","NA"
"100362792","LOC100362792","RNA polymerase II transcriptional coactivator-like","NA"
"100362793","LOC100362793","ring finger protein 138-like","NA"
"100362794","LOC100362794","cytochrome c oxidase subunit VIb polypeptide 1-like","NA"
"100362795","LOC100362795","OMA1 homolog, zinc metallopeptidase-like","NA"
"100362796","LOC100362796","cDNA sequence BC048679-like","NA"
"100362797","LOC100362797","Ighg protein-like","NA"
"100362798","LOC100362798","ubiquinol-cytochrome c reductase subunit","NA"
"100362799","LOC100362799","hypothetical LOC100362799","NA"
"100362800","LOC100362800","mCG21971-like","NA"
"100362801","LOC100362801","hypothetical LOC100362801","NA"
"100362802","LOC100362802","mCG140367-like","NA"
"100362803","LOC100362803","zinc finger CCCH type, antiviral 1","NA"
"100362804","LOC100362804","hypothetical LOC100362804","NA"
"100362805","LOC100362805","rCG43947-like","04141"
"100362806","LOC100362806","serine/threonine-protein kinase MARK2-like","NA"
"100362807","LOC100362807","ATP synthase subunit b, mitochondrial-like","NA"
"100362808","LOC100362808","vomeronasal 1 receptor, J4-like","NA"
"100362810","LOC100362810","frataxin-like","NA"
"100362811","LOC100362811","hypothetical LOC100362811","NA"
"100362812","LOC100362812","hypothetical LOC100362812","NA"
"100362813","LOC100362813","tetratricopeptide repeat domain 11","NA"
"100362814","LOC100362814","hypothetical protein LOC100362814","NA"
"100362815","LOC100362815","guanine nucleotide binding protein (G protein), beta polypeptide 2-like 1-like","NA"
"100362816","LOC100362816","hypothetical LOC100362816","NA"
"100362817","LOC100362817","rCG33447-like","NA"
"100362818","LOC100362818","hypothetical LOC100362818","NA"
"100362819","LOC100362819","autism susceptibility candidate 2-like","NA"
"100362820","LOC100362820","Protein FAM186A-like","NA"
"100362821","LOC100362821","hypothetical LOC100362821","NA"
"100362822","LOC100362822","hypothetical LOC100362822","NA"
"100362823","LOC100362823","hypothetical LOC100362823","NA"
"100362824","LOC100362824","caveolin 2-like","04144; 04510; 05100"
"100362825","LOC100362825","hypothetical LOC100362825","NA"
"100362826","LOC100362826","hypothetical LOC100362826","NA"
"100362827","LOC100362827","high-mobility group nucleosomal binding domain 2-like","NA"
"100362828","LOC100362828","RGD1562502 protein-like","NA"
"100362829","LOC100362829","proteasome subunit alpha type-2-like","NA"
"100362830","LOC100362830","ribosomal protein S7-like","03010"
"100362832","LOC100362832","Igh protein-like","NA"
"100362833","LOC100362833","splicing factor, arginine/serine-rich 3 (SRp20)","NA"
"100362834","LOC100362834","mex3 homolog A-like","NA"
"100362836","LOC100362836","rCG49027-like","NA"
"100362838","LOC100362838","ribosomal protein L9-like","NA"
"100362839","LOC100362839","hypothetical LOC100362839","NA"
"100362840","LOC100362840","hypothetical protein LOC100362840","NA"
"100362841","LOC100362841","hypothetical protein LOC100362841","NA"
"100362842","LOC100362842","hypothetical LOC100362842","NA"
"100362843","LOC100362843","hypothetical protein LOC100362843","NA"
"100362844","LOC100362844","rCG56785-like","NA"
"100362845","LOC100362845","hypothetical LOC100362845","NA"
"100362846","LOC100362846","hypothetical protein LOC100362846","NA"
"100362847","LOC100362847","hypothetical LOC100362847","NA"
"100362848","LOC100362848","hypothetical LOC100362848","NA"
"100362849","LOC100362849","hypothetical protein LOC100362849","NA"
"100362850","LOC100362850","hypothetical LOC100362850","NA"
"100362851","LOC100362851","hypothetical LOC100362851","NA"
"100362852","LOC100362852","hypothetical LOC100362852","NA"
"100362853","LOC100362853","hypothetical LOC100362853","NA"
"100362854","LOC100362854","hypothetical LOC100362854","NA"
"100362855","LOC100362855","hypothetical LOC100362855","NA"
"100362856","LOC100362856","olfactory receptor-like protein-like","NA"
"100362857","LOC100362857","rCG61001-like","NA"
"100362858","LOC100362858","hypothetical LOC100362858","NA"
"100362859","LOC100362859","acetyl-coenzyme A transporter 1-like","NA"
"100362860","LOC100362860","hypothetical LOC100362860","NA"
"100362861","LOC100362861","hypothetical protein LOC100362861","NA"
"100362862","LOC100362862","hypothetical LOC100362862","NA"
"100362863","LOC100362863","hypothetical protein LOC100362863","NA"
"100362864","LOC100362864","hypothetical LOC100362864","NA"
"100362865","LOC100362865","hypothetical LOC100362865","NA"
"100362866","LOC100362866","hypothetical protein LOC100362866","NA"
"100362867","LOC100362867","hypothetical protein LOC100362867","NA"
"100362868","LOC100362868","hypothetical LOC100362868","NA"
"100362869","LOC100362869","hypothetical LOC100362869","NA"
"100362870","LOC100362870","caveolin-like","NA"
"100362871","LOC100362871","hypothetical LOC100362871","NA"
"100362872","LOC100362872","hypothetical LOC100362872","NA"
"100362873","LOC100362873","hypothetical LOC100362873","NA"
"100362874","LOC100362874","Mcl-1 protein-like","NA"
"100362875","LOC100362875","hypothetical protein LOC100362875","NA"
"100362876","LOC100362876","hypothetical LOC100362876","NA"
"100362877","LOC100362877","mCG120027-like","NA"
"100362881","LOC100362881","rCG38188-like","NA"
"100362882","LOC100362882","hypothetical LOC100362882","NA"
"100362883","LOC100362883","hypothetical LOC100362883","NA"
"100362885","LOC100362885","hypothetical LOC100362885","NA"
"100362886","LOC100362886","hypothetical LOC100362886","NA"
"100362887","LOC100362887","hypothetical LOC100362887","NA"
"100362888","LOC100362888","rCG52099-like","NA"
"100362889","LOC100362889","hypothetical LOC100362889","NA"
"100362890","LOC100362890","rCG56785-like","NA"
"100362891","LOC100362891","rCG56843-like","NA"
"100362892","LOC100362892","hypothetical LOC100362892","NA"
"100362893","LOC100362893","hypothetical LOC100362893","NA"
"100362894","LOC100362894","hypothetical protein LOC100362894","NA"
"100362895","LOC100362895","heat shock protein 1, alpha-like","NA"
"100362896","LOC100362896","prostatic binding protein-like","NA"
"100362897","LOC100362897","hypothetical LOC100362897","NA"
"100362898","LOC100362898","Spetex-2F protein-like","NA"
"100362899","LOC100362899","rCG61302-like","NA"
"100362900","LOC100362900","hypothetical LOC100362900","NA"
"100362901","LOC100362901","hypothetical LOC100362901","NA"
"100362902","LOC100362902","hypothetical LOC100362902","NA"
"100362904","LOC100362904","bovine seminal plasma protein-like 2-like","NA"
"100362906","LOC100362906","hypothetical LOC100362906","NA"
"100362907","LOC100362907","interferon alpha responsive-like","NA"
"100362908","LOC100362908","hCG20001-like","NA"
"100362909","LOC100362909","rCG30099-like","NA"
"100362910","LOC100362910","hypothetical LOC100362910","NA"
"100362911","LOC100362911","hypothetical LOC100362911","NA"
"100362912","LOC100362912","rCG50645-like","NA"
"100362913","LOC100362913","hypothetical LOC100362913","NA"
"100362914","LOC100362914","hypothetical LOC100362914","NA"
"100362915","LOC100362915","rCG46571-like","NA"
"100362916","LOC100362916","rCG61219-like","NA"
"100362917","LOC100362917","hypothetical LOC100362917","NA"
"100362918","LOC100362918","hypothetical LOC100362918","NA"
"100362919","LOC100362919","hypothetical protein LOC100362919","NA"
"100362920","LOC100362920","rCG48622-like","NA"
"100362921","LOC100362921","hypothetical LOC100362921","NA"
"100362922","LOC100362922","rCG41077-like","NA"
"100362923","LOC100362923","hypothetical LOC100362923","NA"
"100362924","LOC100362924","hypothetical LOC100362924","NA"
"100362925","LOC100362925","hypothetical LOC100362925","NA"
"100362926","LOC100362926","olfactory receptor Olr910-like","NA"
"100362927","LOC100362927","replication protein A3-like","NA"
"100362928","LOC100362928","axonal transport of synaptic vesicles-like","NA"
"100362929","LOC100362929","hypothetical LOC100362929","NA"
"100362930","LOC100362930","rCG45045-like","NA"
"100362931","LOC100362931","rCG53134-like","NA"
"100362932","LOC100362932","hypothetical LOC100362932","NA"
"100362933","LOC100362933","hypothetical LOC100362933","NA"
"100362934","LOC100362934","hypothetical LOC100362934","NA"
"100362935","LOC100362935","hypothetical LOC100362935","NA"
"100362936","LOC100362936","hypothetical LOC100362936","NA"
"100362937","LOC100362937","hypothetical LOC100362937","NA"
"100362938","LOC100362938","hypothetical LOC100362938","NA"
"100362939","LOC100362939","hypothetical LOC100362939","NA"
"100362940","LOC100362940","sorting nexin 21-like","NA"
"100362941","LOC100362941","hypothetical LOC100362941","NA"
"100362942","LOC100362942","hypothetical LOC100362942","NA"
"100362943","LOC100362943","hypothetical LOC100362943","NA"
"100362944","LOC100362944","methyltransferase like 9-like","NA"
"100362945","LOC100362945","hypothetical LOC100362945","NA"
"100362946","LOC100362946","sulfotransferase 1C2A-like","NA"
"100362947","LOC100362947","Spetex-2C protein-like","NA"
"100362948","LOC100362948","mCG140239-like","NA"
"100362949","LOC100362949","mCG140239-like","NA"
"100362950","LOC100362950","CG11699-like","NA"
"100362951","LOC100362951","hypothetical LOC100362951","NA"
"100362954","LOC100362954","hypothetical LOC100362954","NA"
"100362955","LOC100362955","hypothetical LOC100362955","NA"
"100362956","LOC100362956","hypothetical LOC100362956","NA"
"100362957","LOC100362957","ribosomal protein L35a-like","NA"
